EID,InvestorEID,SameProvince,Sharehold,InvestRegYear,InvestCloseYear
"99930682","1711559073","0","0.51","2015",""
"554857973","2067789433","0","1","2013",""
"1275121451","1711624609","1","1","2013",""
"885847583","2114909136","1","0.6","2006","2013"
"515750768","614891723","1","0.45","2000",""
"345088539","1777625601","1","0.3","1998",""
"758429925","614236354","1","0.83","2014",""
"264617018","210820755","0","1","2009",""
"1223158741","1017324273","0","1","2013",""
"638410143","2114843609","1","0.95","2010",""
"901190937","2067789442","1","1","2013",""
"87039288","1776708088","1","0.5","2004",""
"1163180912","547973236","1","1","2004",""
"670064524","614826178","1","0.016","2015",""
"641632779","2067003010","1","0.5","1994",""
"640111019","548431989","1","1","2011",""
"1068027497","2067592835","0","0.9","2000","2003"
"98205902","2114712538","1","0.775","1992",""
"909007508","1711559083","1","0.75","2009",""
"264617018","613974209","1","1","2009",""
"181194115","1776773623","1","0.9","1993",""
"15482061","2067854979","1","1","2008","2013"
"132657163","1776708087","1","0.49","2002",""
"381067152","211607186","1","0.5","2014",""
"1141584015","211541650","1","1","2014",""
"1344906121","596833637","1","0.51","2011",""
"168272478","1728961799","1","0.002","2013",""
"156314052","2085323231","1","1","2015",""
"1208751970","597488997","1","0.49","2015",""
"692524828","1728175367","0","0.091","2014",""
"1378245980","162681251","1","0.75","1992","2013"
"838508997","1759567514","1","0.5","2015",""
"106437943","999987091","1","1","1994","2002"
"116861969","1759370906","1","0.165","2009",""
"946965527","1728175368","1","1","2008","2014"
"935580420","1000183698","1","1","2015",""
"727986416","565965779","1","1","2008",""
"528142193","2084995553","1","0.99","2014",""
"1304601217","2085192161","1","0.25","2015",""
"1304601217","1759370905","1","1","2011",""
"442016385","969512450","1","1","2009",""
"1186291402","2085257697","1","1","2010",""
"1142953231","519239292","1","0.5","1991","2000"
"1395064294","2084340193","0","0.05","2015",""
"1421117903","969119235","1","0.022","2012",""
"1067138259","969119235","1","0.022","2012",""
"234023105","969250307","1","1","1991","2007"
"865126252","2132180793","0","0.95","2010",""
"646267846","1759501976","1","1","2015",""
"1052961414","519042685","0","1","2014",""
"175422025","999921553","1","0.95","2014",""
"1289066572","1729027338","0","0.6","2006","2009"
"140684402","162943397","1","1","2013",""
"536722517","596571490","1","0.7","1996","2007"
"783787271","519173757","1","0.55","2006","2008"
"693490463","1759305368","1","0.1","1992",""
"1204049372","519239293","0","1","2010",""
"362389884","565310420","1","0.03","1997","2007"
"729654056","2131394361","1","1","2009",""
"264617018","1728175370","1","0.9","1997",""
"403588988","518321789","0","0.071","2003",""
"997130194","565834701","1","0.888","1992","2009"
"659378603","2131918642","1","0.1","2008",""
"307072480","518846070","0","0.027","2012",""
"926303428","1728830723","1","1","2014",""
"99507486","1759567519","1","0.6","1993",""
"643324665","2085126619","1","1","1995",""
"1387111590","2085323227","1","0.75","1999","2011"
"500158251","968594940","0","0.035","2009",""
"765186715","1728699652","1","0.55","2012",""
"1323915288","2084995548","1","1","2008",""
"381174761","2085126620","1","0.55","2015",""
"164873209","2085192156","1","0.05","2008",""
"746315423","969512445","1","0.333","2013",""
"218490941","163008927","1","0.1","2014",""
"161182922","969577981","1","1","2014",""
"519067489","2085323228","1","0.333","1992","1998"
"1082637269","518780536","1","0.49","2005",""
"610218224","999987094","0","1","2014",""
"415483070","1728961797","1","0.7","2015",""
"1335206342","2132246324","1","0","1999",""
"414341679","162943392","1","0.1","2002",""
"488040655","566227919","1","0.1","2003",""
"1131676323","968594942","1","0.501","2013",""
"517542848","2084340189","1","1","1997","2002"
"833004425","1000707990","0","0.004","1996",""
"1264112353","162812321","1","0.5","1992","2003"
"1055951249","519042681","1","1","2011",""
"530222560","162877857","1","0.701","1997","2013"
"1050857391","596637030","1","0.9","2006","2007"
"494814020","1759436444","1","0.85","2008",""
"15678663","969446911","1","1","2007",""
"629085069","2085192158","1","0.013","2008","2012"
"917534680","519173753","1","0.8","2006","2010"
"1132038861","596505958","0","0.99","2015",""
"378316435","519239289","1","1","2002","2015"
"143151523","968660479","1","0.55","2015",""
"603135292","2084405726","1","0.171","2005",""
"496196213","162550186","1","0.51","2014",""
"95259050","1728699663","1","1","2008",""
"1268115684","162615722","1","0.51","2011",""
"586814397","1759698579","0","0.006","2015",""
"1455339590","2084930023","1","1","1991","1998"
"435489443","1728765199","1","0.3","2004",""
"99507486","1000118156","0","0.5","2014",""
"771910044","596833629","1","0.51","2012",""
"746512029","1000052620","1","0.51","2015",""
"790352838","566096857","1","0.25","2014",""
"997511452","596702557","1","0.95","2008","2012"
"916234717","1728961807","1","0.6","1999","2006"
"156314052","2085192167","1","1","2006","2010"
"167393437","566227929","1","1","2014",""
"708194319","2085257703","0","1","2011",""
"95259050","566293465","1","1","2009",""
"672475598","1728109839","1","1","2005",""
"17110979","1728175375","1","1","1980",""
"1272218580","1000707980","1","1","2011",""
"1235626332","1000249227","1","1","2010","2012"
"946965527","969119241","1","1","1994",""
"1160747676","1000183691","1","0.6","2011",""
"69229402","518846083","1","1","1992",""
"878003437","2132049727","1","1","2010",""
"1384250660","596768092","1","0.2","2009","2011"
"1338267104","999921547","1","1","2014",""
"68663258","2132246335","1","1","1986",""
"92459292","1729027344","1","0.5","1997","2001"
"198836367","2132311871","1","0.42","2003",""
"282556112","1759370898","0","0.02","2015",""
"207933288","2085323240","1","0.5","2014",""
"257076534","1000773515","0","0.2","2011",""
"1447007747","162091435","1","0.1","2000","2008"
"549775620","2050106105","1","0.9","2003",""
"267398396","678777250","1","0.35","2003",""
"813834704","1243537051","1","0.063","2014",""
"112560651","1485346304","0","0.151","2014",""
"1342469813","678842786","1","0.8","2015",""
"662170353","483956628","1","1","2014",""
"102683143","2049975033","1","0.008","2012",""
"251539863","1082192849","1","0.333","1989",""
"410934889","1082258385","1","0.5","1991","1998"
"1427238138","1693482529","1","1","1982",""
"234023105","483563412","1","1","1989",""
"640111019","1243995803","1","1","2011",""
"1051977595","1035073147","1","0.99","2010",""
"907444130","1693744672","1","1","2001",""
"1448434126","1082389458","0","0.5","2011",""
"421301875","80409956","1","1","2007",""
"1086962478","1035466363","1","1","2012",""
"546823336","1034483323","1","0.7","2015",""
"236889199","1082127315","1","1","2006","2006"
"860398080","1035073148","1","0.05","2013",""
"483956619","2049975031","1","0.65","2013",""
"107504406","678973860","1","0.51","2006","2009"
"1243209373","2049843959","1","0.5","1991","2001"
"924689970","1082323923","1","0.3","2001","2006"
"1285576730","1693613599","1","0.5","2010","2013"
"1080397280","80409955","0","0.25","2014",""
"216557972","1082454995","1","1","2008",""
"1283772405","1693482527","1","0.49","2012",""
"108235539","80278883","1","1","1993",""
"500467801","2050106102","1","0.9","2010",""
"1279726914","1646821575","1","1","2014",""
"846486946","1082127316","1","1","2013",""
"865519459","678908325","1","1","1989",""
"1269824707","1243405976","0","1","2003",""
"1423079384","679039397","1","0.2","2003",""
"940763563","483563409","1","1","2013",""
"567738704","1243078296","1","0.6","2009",""
"1073152468","678318501","1","0","1998",""
"1403508388","483956632","1","0.087","2011",""
"522888428","1485411836","1","1","1989","2014"
"1377060209","1693810213","1","0.714","1993","2008"
"902526839","678973854","1","0.1","2014",""
"449039755","1693679141","1","0.51","2014",""
"782225244","1035335286","1","1","2013",""
"640111019","1693482533","1","1","2011",""
"1205952624","1646362830","1","1","1987",""
"896043531","2050630397","1","1","1993",""
"64719371","678252958","1","0.08","2008",""
"1035335289","1244061343","0","0.333","2008",""
"133414140","1034483318","1","0.67","2010",""
"1440206894","81196393","1","0.51","2013",""
"181194115","2050106108","1","1","2011",""
"158776374","1693875748","0","0.01","2014",""
"1206280313","2050040572","1","1","2000",""
"1006354278","1693810212","1","1","2014",""
"412179220","1035073143","1","0.9","1997","1999"
"790901046","2049975036","1","1","2014",""
"1033616407","483825559","1","0.5","2001",""
"490258284","1082323918","1","0.5","2015",""
"466705624","80475496","1","1","2006",""
"98205902","1082454990","1","0.5","2005",""
"464606395","1485739517","1","0.2","2012",""
"166694139","1244061342","1","0.353","2011",""
"1278516837","1081603022","1","0.032","2013",""
"14138356","81196392","1","0.005","2015",""
"86973762","1484887549","1","0.04","1997",""
"708194319","678908320","1","1","2006",""
"1070028254","2049909499","0","0.2","2014",""
"551384997","80541031","0","1","2013",""
"35026854","1485542910","1","0.49","2010",""
"1152360925","679236000","1","0.12","1993","1998"
"542352620","1082520527","1","0.654","2012",""
"887488106","1035466360","1","0.18","1996","1999"
"21413054","484480918","1","0.044","2011",""
"497161584","1647280332","0","0.08","1991","2002"
"542392475","678777249","1","1","2006",""
"242037581","1243537052","1","1","1996",""
"286832640","1693810210","1","1","2014",""
"1054563813","1035138681","1","0.15","2003",""
"295365264","2049843962","1","0.12","1992","2003"
"946914683","679039393","1","0.291","2014",""
"751444912","1646559435","1","1","1993",""
"639059836","1646493899","1","0.25","2011",""
"86454911","81261926","1","1","1998","2011"
"854701654","1694400034","1","0.6","2013",""
"22943780","80737629","1","1","2015",""
"1086945196","1082258393","1","0.2","1997","2013"
"95259050","483825548","1","1","2012",""
"829344950","80541021","1","0.9","2013",""
"542352620","1646624962","0","1","2004",""
"907444130","1082323929","1","1","2000",""
"1325263601","1485739528","1","1","2004",""
"225580664","2049647345","1","0.806","1996","2002"
"947251689","679236010","1","0.16","2007",""
"907444130","1484822024","1","1","2011",""
"435063998","678777259","1","0.047","2015",""
"406532107","80737628","1","0.55","2000",""
"102158849","1035007619","1","0.5","2005",""
"897015401","483956619","1","0.7","2015",""
"728457330","1035138691","1","1","2012",""
"659048099","678973867","0","0.32","2011",""
"654913481","1646624961","1","0.8","2015",""
"1079295034","80278876","1","0.229","2013",""
"775112405","1243078290","0","0.056","2010",""
"217815115","1485805065","1","0.51","2007",""
"161182922","1035466371","1","1","2014",""
"1125550700","1081537498","1","0.313","2008",""
"926303428","1694334488","1","0.05","1996","1999"
"770125779","1034548867","1","1","1993","2002"
"251539863","659444130","1","0.333","1999",""
"652584234","1062728657","1","0.333","1989",""
"784744894","100070757","1","1","1967",""
"1194941855","1062925265","0","0.95","2012",""
"680097005","1713012257","1","0.4","2011",""
"24272454","503093140","1","1","2011",""
"606142189","1665761482","1","1","2012",""
"295365264","1262476955","1","0.1","2003","2005"
"1427404663","502896532","1","1","2002",""
"1329612800","100595045","0","1","2000","2010"
"1273620969","1062728658","1","0.6","2003",""
"95795056","100070756","1","1","1990","1998"
"1131676323","1713208864","1","1","2012","2013"
"1259279957","503289747","1","0.375","2004",""
"1398082794","1666089161","1","0.588","2014",""
"492603587","1666023625","1","1","2014",""
"123451691","1713077792","1","0.333","1994",""
"1000430422","503158675","1","1","1984","2009"
"888149554","1262673562","1","0.248","2003",""
"251539863","1665892553","1","0.333","1999",""
"1184754654","1262608026","1","0.5","1992","2004"
"1319556038","1262542490","1","1","2013",""
"653837985","1466340865","1","0.4","2007",""
"622231070","1712881184","1","0.6","2015",""
"109837930","659902883","1","1","2013",""
"1430335631","99612004","1","1","2001",""
"371344578","1016133243","1","1","1995","2002"
"135122836","1666613449","1","1","2014",""
"440795314","2069439223","1","1","2015",""
"907444130","1666089160","1","1","1999",""
"1034312371","1062859731","0","0.014","2004",""
"229917117","1062925267","1","1","2003",""
"1380417925","1015871100","1","1","2007",""
"902490768","1712946719","1","1","2014",""
"882594504","1063056339","1","0.1","2015",""
"745990404","1016002172","1","0.04","1987",""
"870746635","1665761480","1","0.1","2011",""
"1260417735","99612003","1","0.98","2012",""
"919697077","1665695944","1","1","2008","2013"
"156314052","2069963511","1","1","2005",""
"164531548","658919844","1","0.333","1989",""
"829316444","1015215740","1","0.51","2014",""
"166670351","100070754","1","1","2014",""
"490162079","1015674493","1","1","2011",""
"1333157411","1713077790","1","1","2000",""
"134461290","99874146","1","1","2009",""
"640111019","1015871101","1","1","2011",""
"131917691","503879569","1","0.5","1994","1998"
"512703690","1263394456","0","1","2002",""
"638898165","100529506","1","1","2013",""
"75919755","1666154702","1","0.9","2010",""
"286160414","1713208869","0","0.8","2006",""
"1011202180","100005225","0","0.4","2015",""
"1155495510","659575198","1","0.9","2011","2013"
