"EID","ProjectID","BiddingDate","SameProvince"
"125810540","4777896","2014-11","0"
"125810540","4205880","2014-04","1"
"125810540","4198797","2014-05","1"
"125810540","4921958","2015-01","0"
"125810540","4780723","2014-11","1"
"125810540","4949204","2015-01","1"
"125810540","5287896","2015-05","0"
"125810540","4535941","2014-09","1"
"125810540","5113067","2015-03","1"
"125810540","4845946","2014-12","0"
"125810540","4671568","2014-10","1"
"125810540","4279342","2014-06","1"
"125810540","4557305","2014-09","1"
"125810540","4640716","2014-10","1"
"125810540","5330894","2015-05","0"
"522284467","4030986","2014-02","1"
"1265196544","5782380","2015-08","0"
"75772546","3055113","2013-10","1"
"951781158","3213891","2013-12","1"
"85096022","3217686","2013-12","1"
"85096022","3117599","2013-11","1"
"85096022","3172023","2013-11","1"
"85096022","3164285","2013-11","1"
"85096022","3040209","2013-10","0"
"85096022","3057995","2013-10","1"
"85096022","3110358","2013-11","1"
"85096022","2987049","2013-09","1"
"85096022","3126918","2013-11","1"
"85096022","3172065","2013-11","1"
"85096022","4198099","2014-05","1"
"85096022","5086753","2015-03","1"
"85096022","4106509","2014-04","1"
"85096022","4780355","2014-11","1"
"85096022","5336451","2015-05","1"
"85096022","4905330","2015-01","1"
"85096022","4417161","2014-08","1"
"85096022","4869374","2014-12","1"
"85096022","5206461","2015-04","1"
"85096022","4674383","2014-10","1"
"85096022","4869765","2014-12","1"
"85096022","4570769","2014-09","1"
"85096022","5428888","2015-06","1"
"85096022","4592301","2014-09","1"
"85096022","5589463","2015-07","1"
"85096022","5189522","2015-04","1"
"85096022","5520666","2015-07","1"
"85096022","4199011","2014-05","1"
"85096022","5577363","2015-07","1"
"85096022","4260835","2014-06","1"
"85096022","5153083","2015-04","1"
"85096022","4800785","2014-12","1"
"85096022","4307338","2014-07","1"
"85096022","4967642","2015-01","1"
"85096022","4132498","2014-04","1"
"85096022","5462381","2015-06","1"
"85096022","5331604","2015-05","1"
"85096022","4795643","2014-12","1"
"85096022","4197794","2014-05","1"
"85096022","4278540","2014-06","1"
"85096022","4922333","2015-01","1"
"85096022","5471900","2015-06","1"
"85096022","4785336","2014-11","1"
"85096022","4279633","2014-06","1"
"85096022","4321734","2014-07","1"
"85096022","4650936","2014-10","1"
"85096022","5165165","2015-04","1"
"85096022","5389897","2015-06","1"
"85096022","4411982","2014-08","1"
"85096022","4860511","2014-12","1"
"85096022","4308186","2014-07","1"
"85096022","5395479","2015-06","1"
"85096022","4199019","2014-05","1"
"85096022","4321748","2014-07","1"
"85096022","4825631","2014-12","1"
"85096022","5434689","2015-06","1"
"85096022","4205457","2014-04","1"
"85096022","5473209","2015-06","1"
"85096022","4279681","2014-06","1"
"85096022","4570857","2014-09","1"
"85096022","5393861","2015-06","1"
"85096022","4602644","2014-10","1"
"85096022","4245381","2014-06","1"
"85096022","4205200","2014-05","1"
"85096022","4649509","2014-10","1"
"85096022","4279512","2014-06","1"
"85096022","4198546","2014-05","1"
"85096022","5382836","2015-06","1"
"85096022","4695133","2014-11","1"
"85096022","4417158","2014-08","1"
"85096022","5336426","2015-05","1"
"85096022","4260942","2014-06","1"
"85096022","4769101","2014-11","1"
"85096022","5750980","2015-08","1"
"85096022","4756627","2014-11","1"
"85096022","4869381","2014-12","1"
"85096022","5107146","2015-03","1"
"85096022","3974501","2014-01","1"
"85096022","5460933","2015-06","1"
"85096022","5610844","2015-07","1"
"85096022","4308620","2014-07","1"
"85096022","4308951","2014-07","1"
"85096022","4674278","2014-10","1"
"85096022","4682962","2014-10","1"
"85096022","4321742","2014-07","1"
"85096022","4898256","2015-01","1"
"85096022","5514065","2015-07","1"
"85096022","4327397","2014-07","1"
"1296647114","4785096","2014-11","0"
"1296647114","4249182","2014-06","1"
"1296647114","4892136","2014-12","0"
"1296647114","5737216","2015-08","1"
"1114752012","4586096","2014-09","1"
"1114752012","4586102","2014-09","1"
"1114752012","4256839","2014-06","1"
"1114752012","5685206","2015-08","1"
"1114752012","5685202","2015-08","1"
"646292646","3110049","2013-11","0"
"1409176264","5281132","2015-05","1"
"1409176264","3972444","2014-01","1"
"1409176264","4944142","2015-01","1"
"1409176264","4051157","2014-03","1"
"1409176264","4671293","2014-10","1"
"1320439438","4175965","2014-05","1"
"835447527","5337488","2015-05","1"
"835447527","5622679","2015-07","1"
"613619352","4820661","2014-12","0"
"1178167266","4781817","2014-11","0"
"1178167266","4382966","2014-07","0"
"52547344","4856225","2014-12","1"
"1407829330","2972872","2013-09","0"
"1283520563","3988267","2014-01","1"
"1283520563","5280397","2015-05","1"
"1283520563","4632189","2014-10","0"
"513909395","3218717","2013-12","1"
"1045668842","3228503","2013-12","1"
"1045668842","3037974","2013-10","1"
"1045668842","3107778","2013-11","1"
"1045668842","3021320","2013-09","1"
"1045668842","5179157","2015-04","1"
"1045668842","4370473","2014-07","1"
"1045668842","4051280","2014-03","1"
"1384862757","3239152","2013-12","1"
"9592716","5602045","2015-07","1"
"1403809141","5568203","2015-07","0"
"1100009329","4729768","2014-11","0"
"1100009329","4203352","2014-05","0"
"1090155427","5460826","2015-06","0"
"747114602","5611575","2015-07","0"
"1152236334","5530099","2015-07","1"
"786444171","4513528","2014-09","1"
"1195240414","4030236","2014-02","1"
"1195240414","5169401","2015-04","1"
"1195240414","4016448","2014-02","0"
"1184232842","5456476","2015-06","1"
"1184232842","5370486","2015-06","1"
"754849089","4111535","2014-04","1"
"754849089","4615770","2014-10","1"
"754849089","4569267","2014-09","1"
"754849089","4983423","2015-02","1"
"1051561018","3161739","2013-11","0"
"1051561018","3168304","2013-12","0"
"1051561018","5770749","2015-08","0"
"64177362","5369366","2015-06","1"
"64177362","4700802","2014-11","1"
"64177362","5519481","2015-07","1"
"64177362","4757408","2014-11","1"
"64177362","4837233","2014-12","1"
"64177362","4176006","2014-05","1"
"1308086063","4886737","2014-12","0"
"434777445","5223114","2015-04","1"
"434777445","4262383","2014-06","1"
"434777445","5555970","2015-07","1"
"622428364","4108052","2014-04","1"
"610679953","5539435","2015-07","1"
"1057589868","3972619","2014-01","0"
"1057589868","4753262","2014-11","1"
"1057589868","4879506","2014-12","1"
"1057589868","5169401","2015-04","1"
"1057589868","5250396","2015-04","0"
"1057589868","5113653","2015-03","1"
"391262126","4175487","2014-05","1"
"391262126","5628681","2015-07","1"
"391262126","4936606","2015-01","0"
"391262126","4561658","2014-09","1"
"1309609923","4452663","2014-08","1"
"1309609923","3029240","2013-09","1"
"673078819","4121731","2014-04","0"
"673078819","4121731","2014-04","0"
"19172115","5368645","2015-06","0"
"667281698","3179517","2013-12","1"
"17888852","4690382","2014-11","0"
"1422242005","4917365","2015-01","1"
"1422242005","4034473","2014-02","1"
"1250212887","5261889","2015-05","1"
"1278178962","4929398","2015-01","1"
"1409991622","4695688","2014-11","1"
"421197000","3177962","2013-12","0"
"421197000","3202405","2013-12","0"
"421197000","5575079","2015-07","1"
"421197000","4164064","2014-05","1"
"421197000","5086614","2015-03","0"
"421197000","4055873","2014-03","0"
"86797518","3205633","2013-12","1"
"86797518","3125402","2013-11","0"
"86797518","3095917","2013-11","0"
"86797518","3048417","2013-10","0"
"86797518","3135688","2013-11","1"
"86797518","5767925","2015-08","0"
"86797518","4085551","2014-04","1"
"86797518","5768003","2015-08","0"
"86797518","4826544","2014-12","1"
"86797518","5502006","2015-07","1"
"86797518","5231067","2015-04","1"
"86797518","4636155","2014-10","0"
"86797518","4329257","2014-07","0"
"237733252","3072781","2013-10","1"
"237733252","3101191","2013-11","1"
"237733252","3148741","2013-11","1"
"237733252","3107115","2013-11","1"
"237733252","5407612","2015-06","1"
"237733252","4330300","2014-07","1"
"237733252","4197685","2014-05","1"
"237733252","5213229","2015-04","0"
"237733252","5407611","2015-06","1"
"237733252","4443090","2014-08","1"
"237733252","4423426","2014-08","1"
"237733252","4644822","2014-10","1"
"237733252","4443374","2014-08","1"
"237733252","4478058","2014-08","1"
"237733252","5213246","2015-04","0"
"237733252","5425407","2015-06","1"
"237733252","4126189","2014-04","1"
"237733252","4777894","2014-11","1"
"237733252","4787192","2014-11","1"
"237733252","4197790","2014-05","1"
"237733252","4338656","2014-07","1"
"237733252","4301266","2014-07","1"
"187217920","4607818","2014-10","1"
"226436020","4380861","2014-07","0"
"226436020","4365571","2014-07","0"
"1177667671","4974943","2015-01","1"
"1177667671","5299763","2015-05","1"
"1177667671","4426008","2014-08","1"
"1177667671","5472289","2015-06","1"
"1177667671","4976562","2015-01","0"
"1177667671","5589954","2015-07","1"
"1177667671","4789823","2014-12","1"
"1177667671","4311571","2014-07","1"
"1432162405","4917365","2015-01","1"
"100783143","4275503","2014-06","0"
"879906902","5174317","2015-04","1"
"1171298968","4869903","2014-12","1"
"245956654","4685296","2014-10","1"
"519450054","5725759","2015-08","1"
"1396224397","4033172","2014-02","1"
"1396224397","4274263","2014-06","0"
"1144276790","4300445","2014-06","0"
"65554203","4182372","2014-05","0"
"65554203","5608799","2015-07","1"
"65554203","5492855","2015-07","1"
"65554203","5549214","2015-07","1"
"226206823","5492855","2015-07","1"
"210541678","4554379","2014-09","1"
"402766175","4785787","2014-11","1"
"365899857","3032842","2013-09","1"
"365899857","5186511","2015-04","1"
"703161234","4786093","2014-11","1"
"703161234","4249210","2014-06","1"
"703161234","4786079","2014-11","1"
"703161234","4249213","2014-06","1"
"142063616","4284554","2014-06","0"
"1093333977","5279783","2015-05","0"
"311039354","4599917","2014-09","1"
"827294005","5012305","2015-02","0"
"827294005","3091250","2013-10","0"
"827294005","3079719","2013-10","0"
"827294005","3206413","2013-12","0"
"827294005","5742057","2015-08","0"
"827294005","3109450","2013-11","0"
"827294005","3157400","2013-11","1"
"827294005","3080743","2013-10","1"
"827294005","4780873","2014-11","0"
"827294005","5737168","2015-08","0"
"827294005","3030021","2013-09","0"
"827294005","3046475","2013-10","0"
"827294005","3027049","2013-09","0"
"827294005","3046391","2013-10","0"
"827294005","2998634","2013-09","0"
"827294005","3135011","2013-11","1"
"827294005","4059084","2014-03","1"
"827294005","3055278","2013-10","0"
"827294005","3211591","2013-12","1"
"827294005","4685175","2014-10","1"
"827294005","4444938","2014-08","0"
"827294005","5702732","2015-08","1"
"827294005","3984237","2014-01","1"
"827294005","5731582","2015-08","0"
"827294005","4150517","2014-05","1"
"827294005","4771937","2014-11","0"
"827294005","4782083","2014-11","0"
"827294005","4784532","2014-11","0"
"827294005","4759171","2014-11","0"
"827294005","4144447","2014-05","1"
"827294005","3992636","2014-01","1"
"827294005","4296866","2014-06","0"
"827294005","4065968","2014-03","1"
"827294005","4030040","2014-02","1"
"827294005","4842877","2014-12","1"
"827294005","5630167","2015-07","1"
"827294005","4478400","2014-08","0"
"827294005","4705222","2014-11","1"
"827294005","4385617","2014-07","0"
"827294005","4685305","2014-10","1"
"827294005","4835947","2014-12","1"
"827294005","4506257","2014-09","0"
"827294005","5208678","2015-04","1"
"827294005","3218032","2013-12","0"
"293737718","5171214","2015-04","1"
"274863639","3011906","2013-09","1"
"274863639","5775052","2015-08","0"
"274863639","3076912","2013-10","0"
"274863639","5557953","2015-07","0"
"274863639","5408864","2015-06","1"
"274863639","4278630","2014-06","1"
"274863639","5580470","2015-07","0"
"274863639","5304211","2015-05","0"
"274863639","4732543","2014-11","0"
"274863639","4394811","2014-07","0"
"274863639","3974024","2014-01","0"
"274863639","5438105","2015-06","0"
"963197267","5727543","2015-08","1"
"963197267","3966109","2014-01","1"
"103189329","5576844","2015-07","1"
"103189329","4757748","2014-11","1"
"103189329","4103223","2014-04","1"
"103189329","4316329","2014-07","1"
"103189329","5673004","2015-08","1"
"103189329","4821291","2014-12","1"
"103189329","4197468","2014-05","1"
"249980502","5461265","2015-06","1"
"1163671756","5039856","2015-03","1"
"1163671756","4490665","2014-08","1"
"1163671756","5307777","2015-05","1"
"1163671756","4174382","2014-05","1"
"22091384","3165130","2013-11","0"
"22091384","5498769","2015-07","0"
"22091384","4763740","2014-11","1"
"1006305493","2979237","2013-09","0"
"1006305493","3196950","2013-12","1"
"1006305493","3129770","2013-11","0"
"1006305493","3111865","2013-11","0"
"1006305493","4693338","2014-11","0"
"1006305493","3237289","2013-12","1"
"1006305493","2982268","2013-09","0"
"1006305493","3995406","2014-01","1"
"1006305493","4658637","2014-10","1"
"1006305493","5532521","2015-07","1"
"1006305493","4680785","2014-10","0"
"1006305493","4467832","2014-08","1"
"1006305493","4526028","2014-09","0"
"1006305493","5365547","2015-06","0"
"1006305493","4622241","2014-10","0"
"1006305493","4724275","2014-11","1"
"1006305493","5107863","2015-03","1"
"1006305493","4003498","2014-01","1"
"1006305493","4404804","2014-07","1"
"1006305493","4639584","2014-10","1"
"1006305493","4705289","2014-11","1"
"1006305493","4494961","2014-08","1"
"1006305493","5233982","2015-04","0"
"1006305493","4650016","2014-10","0"
"1445020944","5389139","2015-06","0"
"468058228","4775680","2014-11","0"
"1173728615","5666523","2015-08","0"
"1173728615","5787768","2015-08","0"
"1173728615","5212331","2015-04","0"
"1173728615","5381509","2015-06","0"
"1173728615","4532332","2014-09","0"
"92262587","3024010","2013-09","0"
"696933043","3052075","2013-10","0"
"696933043","3040077","2013-10","0"
"664570476","5206332","2015-04","0"
"664570476","4864381","2014-12","0"
"1245653352","3993966","2014-01","1"
"1245653352","5671114","2015-08","0"
"1245653352","5498199","2015-07","0"
"1245653352","5365010","2015-06","1"
"1245653352","4498373","2014-08","0"
"532634743","5603693","2015-07","0"
"532634743","5530992","2015-07","0"
"168397034","4793964","2014-12","1"
"1465175824","2996240","2013-09","1"
"1465175824","3242257","2013-12","1"
"1465175824","3148015","2013-11","1"
"1465175824","5473485","2015-06","1"
"1465175824","4032145","2014-02","1"
"1465175824","5456586","2015-06","1"
"1465175824","5267050","2015-05","1"
"1465175824","5170032","2015-04","1"
"1465175824","4498023","2014-08","1"
