"EID","CaseID","CaseDate","CaseAmount"
"1418055669","105752448","2015年05月","4041200"
"1418055669","93334490","2014年09月","1013800"
"1418055669","108830496","2015年05月","4041200"
"1418055669","81568406","2014年05月","2731600"
"1423709851","107736452","2015年07月","100000"
"1423709851","104805389","2015年07月","100000"
"962568798","108296003","2015年06月","166900"
"604921250","15699173","2015年03月","39598300"
"604921250","100477140","2015年03月","39920000"
"604921250","100477134","2015年03月","39598300"
"604921250","100477161","2015年03月","11000000"
"604921250","100477166","2015年03月","17000000"
"633190602","106031665","2015年06月","95000"
"633190602","113060639","2015年06月","95000"
"1302177031","77957797","2013年11月","6339100"
"1302177031","77957806","2013年11月","2368000"
"1302177031","83345421","2013年11月","2368000"
"1302177031","83345418","2013年11月","6339100"
"960328906","102193773","2015年03月","0"
"143702993","103732769","2015年06月","7767400"
"105561041","105695148","2015年04月","1817900"
"105561041","100799827","2015年04月","1817900"
"105561041","104568895","2015年04月","1817900"
"603592347","71818433","2013年04月","1"
"1323881115","101882393","2015年04月","16800"
"1059401061","87640740","2014年08月","36100"
"1059401061","85551251","2014年08月","36100"
"1059401061","102027324","2014年08月","36100"
"698768148","107692856","2015年07月","8000"
"698768148","104521804","2015年07月","16000"
"1327449883","101821156","2015年05月","30000"
"1327449883","101570474","2015年05月","30000"
"1037803962","98313133","2014年12月","236400"
"903295154","85538298","2014年09月","30800"
"622377092","103802200","2015年06月","84300"
"943706849","44346077","2012年09月","154500"
"543496228","96942517","2014年12月","40400"
"543496228","72236093","2013年11月","75600"
"649550967","101574253","2015年05月","7200"
"1068051514","105432965","2015年04月","971000"
"1068051514","100536945","2015年04月","971000"
"1068051514","101823728","2015年05月","19800"
"1068051514","107055819","2015年05月","19800"
"1026990293","44350129","2012年10月","3600"
"922836876","72472902","2013年03月","1698600"
"922836876","72470356","2013年11月","400000"
"922836876","106485286","2015年08月","2924900"
"922836876","43197697","2012年10月","152500"
"1307336588","74439066","2014年02月","40000"
"137971906","96337181","2015年01月","7300"
"137971906","96041867","2015年01月","3200"
"137971906","96041614","2015年01月","3200"
"140134594","101017251","2015年04月","22000"
"140134594","73279481","2013年07月","19600"
"242673892","14045247","2015年07月","25520800"
"242673892","99634203","2015年04月","12920300"
"242673892","98709328","2015年03月","37439800"
"242673892","113177814","2015年07月","48485000"
"242673892","106623352","2015年03月","37439800"
"242673892","105969725","2015年07月","48234200"
"242673892","102485933","2015年04月","5387300"
"242673892","110878502","2015年04月","5387300"
"242673892","100415761","2015年04月","5387300"
"242673892","109573072","2015年07月","25520800"
"242673892","104537104","2015年07月","48234200"
"242673892","110881012","2015年07月","48234200"
"242673892","107758217","2015年03月","12920300"
"242673892","104507535","2015年07月","48485000"
"242673892","104933743","2015年07月","25520800"
"1448202097","43280544","2012年11月","1100"
"513272200","102615106","2015年06月","645300"
"102093502","108378289","2015年04月","3800"
"102093502","99658692","2015年04月","3800"
"496650073","106598236","2015年06月","1600"
"886881268","93374028","2014年10月","74100"
"1407140876","105770081","2015年06月","17672200"
"1407140876","108806105","2015年06月","17672200"
"899934600","74774130","2012年12月","5200"
"899934600","74791041","2013年06月","5000"
"661823965","60440821","2013年01月","8100"
"661823965","77745747","2014年03月","122400"
"1341283875","105862486","2015年05月","0"
"1341283875","108802302","2015年05月","0"
"1341283875","101584759","2015年05月","0"
"154617786","72149128","2013年12月","44900"
"1443042839","85383733","2014年08月","57000"
"1400575511","99519114","2015年01月","182300"
"1400575511","105848132","2015年05月","81600"
"1400575511","99511535","2014年12月","51300"
"1400575511","106737681","2015年08月","165100"
"1400575511","102285979","2015年05月","64400"
"197287198","100553377","2015年04月","0"
"197287198","108834763","2015年04月","0"
"91202955","96407597","2015年01月","32200"
"91202955","87615794","2014年06月","31800"
"573118333","77131975","2013年06月","48300"
"573118333","77505699","2013年01月","800"
"573118333","106744448","2015年08月","50900"
"573118333","108821941","2015年08月","50900"
"1402815403","105460696","2015年04月","481400"
"1402815403","101028694","2015年04月","481400"
"1402815403","100064076","2015年04月","481400"
"1402815403","106403073","2015年04月","481400"
"1039835516","99457545","2015年03月","38500"
"1039835516","106375109","2015年03月","60300"
"1039835516","99457540","2015年03月","60300"
"188636446","99312517","2015年01月","30344300"
"498890035","42666229","2012年10月","1391000"
"498890035","85250433","2014年01月","6019100"
"498890035","60089070","2012年12月","500"
"498890035","61447688","2013年04月","0"
"498890035","72250153","2013年06月","500"
"498890035","92888383","2014年09月","0"
"498890035","92911350","2014年03月","0"
"498890035","92901833","2014年01月","6019100"
"498890035","62731052","2013年07月","0"
"498890035","77820554","2014年01月","6019100"
"498890035","61447558","2013年04月","0"
"1293734660","94003047","2014年12月","278700"
"522756807","103316446","2015年01月","279200"
"146151266","100343108","2015年04月","2300100"
"146151266","104930933","2015年07月","37861100"
"146151266","101570795","2015年05月","30187900"
"144745159","98690149","2015年03月","12816800"
"144745159","106371317","2015年03月","12816800"
"167593887","98958412","2014年08月","2000"
"167593887","87604363","2014年08月","2000"
"167593887","87604370","2014年08月","2000"
"167593887","87604403","2014年08月","2000"
"167593887","98958386","2014年08月","2000"
"167593887","98958367","2014年08月","2000"
"167593887","98958381","2014年08月","2000"
"167593887","87604387","2014年08月","2000"
"167593887","98958361","2014年08月","2000"
"167593887","87604410","2014年08月","2000"
"167593887","98958406","2014年08月","2000"
"167593887","98958428","2014年08月","2000"
"167593887","98958372","2014年08月","2000"
"167593887","87604412","2014年08月","2000"
"167593887","87604420","2014年08月","2000"
"167593887","98958443","2014年08月","2000"
"167593887","98958448","2014年08月","2000"
"167593887","87604360","2014年08月","2000"
"167593887","87604405","2014年08月","2000"
"167593887","87604355","2014年08月","2000"
"167593887","87604392","2014年08月","2000"
"167593887","98958431","2014年08月","2000"
"167593887","98958437","2014年08月","2000"
"167593887","87604407","2014年08月","2000"
"167593887","87604400","2014年08月","2000"
"167593887","98958409","2014年08月","2000"
"167593887","98958439","2014年08月","2000"
"167593887","98958398","2014年08月","2000"
"167593887","98958377","2014年08月","2000"
"167593887","98958402","2014年08月","2000"
"167593887","98958434","2014年08月","2000"
"167593887","87604390","2014年08月","2000"
"167593887","87604376","2014年08月","2000"
"167593887","87604357","2014年08月","2000"
"167593887","87604372","2014年08月","2000"
"167593887","87604383","2014年08月","2000"
"167593887","87604379","2014年08月","2000"
"167593887","87604381","2014年08月","2000"
"167593887","87604365","2014年08月","2000"
"167593887","87604417","2014年08月","2000"
"167593887","87604414","2014年08月","2000"
"167593887","87604396","2014年08月","2000"
"167593887","87604394","2014年08月","2000"
"167593887","87604398","2014年08月","2000"
"167593887","87604385","2014年08月","2000"
"167593887","87604368","2014年08月","2000"
"1432229426","98324295","2014年11月","5186800"
"1432229426","110150143","2014年11月","5186800"
"690015946","86909972","2014年09月","671900"
"690015946","106746136","2015年08月","3270000"
"116553108","14068727","2014年08月","634000"
"116553108","13919580","2014年07月","1092700"
"116553108","82468850","2014年07月","1092700"
"116553108","84138882","2014年08月","634000"
"116553108","61654324","2013年05月","87400"
"669068443","83265038","2013年01月","48000"
"890450230","70131533","2013年06月","6300"
"299028170","72235310","2013年10月","350000"
"666982959","100538096","2015年04月","13600"
"1055051466","70070336","2013年11月","327600"
"237853231","80247031","2014年05月","59300"
"237853231","80246986","2014年05月","70900"
"237853231","80247007","2014年05月","41400"
"237853231","80247029","2014年05月","18400"
"237853231","101823674","2015年05月","147700"
"237853231","80247021","2014年05月","64800"
"237853231","80246979","2014年05月","22900"
"237853231","80247039","2014年05月","35200"
"237853231","80246994","2014年05月","30600"
"261458839","75444364","2014年02月","675600"
"99930682","75386286","2014年02月","6000"
"1051977991","103724731","2015年01月","0"
"1275783525","60199440","2013年01月","13800"
"1275783525","100465475","2013年01月","13800"
"1273543633","104055940","2015年07月","900"
"1453177034","98670000","2015年02月","50000"
"1453177034","101015962","2015年04月","50000"
"537138937","104931937","2015年07月","21500"
"1273620810","92263520","2014年07月","165600"
"1273620810","85251713","2014年07月","165600"
"1273620810","92263517","2014年07月","165600"
"1273620810","92263525","2014年07月","16800"
"1273620810","85251712","2014年07月","165600"
"1273620810","85251721","2014年07月","16800"
"1273620810","85251725","2014年07月","16800"
"506784074","87975928","2014年10月","353800"
"1293734528","110466186","2015年01月","281600"
"1293734528","109150256","2015年07月","32800"
"1293734528","98455845","2015年01月","281600"
"1293734528","106036250","2015年06月","422800"
"1293734528","111674705","2015年01月","281600"
"1293734528","98458735","2015年03月","171000"
"1293734528","110475090","2015年05月","144200"
"1293734528","109566609","2015年06月","422800"
"1293734528","95962765","2015年01月","239900"
